instance_id,family,tier,split,n,regime,generator_mode,instance_seed,raw_file,raw_sha256,canonical_file,canonical_sha256,validation_status,ground_truth_status,qmax,all_native_width,fully_quadratized_width,selective_width_upper_bound,matched_random_width_upper_bound,all_four_within_qmax,origin,config_sha256,generation_plan_sha256,code_commit
inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea,max3sat,compilation,validation,8,low,uniform,1205805027220887488,raw/max3sat/inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea.json,e4bdd6e69293fbf053058973c442370788204f74caec9fe187bbab766891373b,canonical/inst_0cb8147f35cb319c98db07725be6b560d9ac23b0be515d6aabe4baafcfed6cea.json,4c60cfabf517936856b64bd88911029c40e7eaacfb9ddb0efadb8c6ca2893842,pass,optimal,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc,cubic_spin_glass,compilation,test,8,high,anchor_pair,911972518050926527,raw/cubic_spin_glass/inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc.json,4cc6e4a0713f27f38cdca2a6e0e8973ead587be169184088f26190a68ea11a34,canonical/inst_13030ed96c3ca324374d60f8d25452134295fce62c10aca2ac1f801aa32741cc.json,efb5e46f41e02283e39e051b0a440f61755114760a077079dab63ec1aae1121e,pass,optimal,,8,14,14,14,False,qaoa_qmax_exclusion_promoted,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc,cubic_spin_glass,compilation,test,20,low,uniform,3225914219298694779,raw/cubic_spin_glass/inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc.json,1df78d2204f2f19e1cbde905909b2194dff78c41c4f707f855078505f053c6db,canonical/inst_16c9f5951f44e0cdcb5bd2aaf536929247d827649204d1d7616835284c4f9cdc.json,b267427e9367bafa5e3cb5f567bc3472528177e681e34be184671bb52913c198,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952,cubic_spin_glass,compilation,train,12,intermediate,anchor_pair,5280515148561330126,raw/cubic_spin_glass/inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952.json,4f31b0f56f7abed61d2bf20d89ceedcd4b07cee64ea8aab949d1a9bb43fa83db,canonical/inst_197b36f95eb8e50c23f40079363564c5b46bf91fe6289146a90e6138187c5952.json,21657841d3ef89c02ff01d60b5d32b220f1ec62c999de51923aa47265915209d,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f,max3sat,compilation,train,8,low,anchor_pair,6409678280334169584,raw/max3sat/inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f.json,96c3d4bfaeeee27fbc60672ddff7439c4efe99efc16b7b6b7b3fa9cb14d566d6,canonical/inst_1b8063bafe8fb16b92612498609bbac8bbb284b59e73fc2d63cadf82b323441f.json,e410a9c5d006ae1dcc166a2819f8070d9dd9b05978ff258f089775592b6e7f3b,pass,optimal,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215,max3sat,compilation,train,20,low,anchor_pair,2425888170789769719,raw/max3sat/inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215.json,0bde487db6df50ff22275e1fcbea97c97f84eaedf0d694afdee2d2e3f053656d,canonical/inst_1be426e4fa90403494acd53c7f303758b784d3ffcb50ec5c77ffe22230f0f215.json,da9dd1a66c98484e8b20271ea9880a62e6cf429cf5d4977386a2c8b7cbe35bb0,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1,cubic_spin_glass,compilation,train,12,low,uniform,4246592386840584878,raw/cubic_spin_glass/inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1.json,286d8ef464f1768cdf78138405dcf8dd76c95eacb8e27fed6848cbf1670a048c,canonical/inst_1e8d2ca8dea323e76f3e0aedd094066ab28417574610dbcc8dead14c8acc86d1.json,c9777e4372e01816b322d40b14e2ff06a92e7fddf6481d48f43ab618426142b4,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9,max3sat,compilation,train,12,intermediate,uniform,7260891810215216138,raw/max3sat/inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9.json,7e49e5128ae1c65d952d93b07bb9613a98d695e34e0e798e46dd4858d4a6cf60,canonical/inst_1e91fd044da82237969da768df48589b6b1ab5771c97bb11bdb53a8fb4803ec9.json,85c0190d47fc4b206f2d3d4a2d9cd3880a60ad13f9271dfd71a82504d0341598,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532,cubic_spin_glass,compilation,train,8,high,anchor_pair,288876341953771625,raw/cubic_spin_glass/inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532.json,7a38265bfee44dd9cd15558274e6d67038d5f2c8f442839dcc3c5313e69b97fe,canonical/inst_1f1fc2972a067dd5ad79a2770384dc5867b18b0cf6ed6f50bf88e0b0af724532.json,169593d75c63f5f5aa020b6e6eee314942d479b4bbf30a670c23a68f80cd33f5,pass,optimal,,8,14,14,14,False,qaoa_qmax_exclusion_promoted,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351,max3sat,compilation,validation,16,intermediate,anchor_pair,5326537677832917840,raw/max3sat/inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351.json,4820ea3e49f51e6045e0bca4abadba64bd9621d164024a61f447eb79592de1c6,canonical/inst_1f433b01487e58f130026b4b39df5b281f3248354e8bd1e1058204938b94c351.json,a6f686d07afe3afdecc280ad071cf8a942afed73414476056929af0bf7d71340,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50,max3sat,compilation,test,12,low,uniform,7340490408949300447,raw/max3sat/inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50.json,da53fca92d63366241299619d02d9cd375f9cb887eda3a9351d0e522279f0f6b,canonical/inst_1fd1e3af188a3ea1adf4c52be504c18998f9987176e8145c96535d8607f79e50.json,5e5c305555cee45f4db4c6bac646e8df9b6f78c620601b4ac4f8f991105240a6,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc,max3sat,compilation,test,20,intermediate,anchor_pair,612957648126170514,raw/max3sat/inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc.json,9440fd50f7260eccd48dfd0837d466cacb922e9f097bff1eff6c8955b78b5c43,canonical/inst_1fdccd0ea073b5ce489dd04bf55aa58692c93d7a6e8030ea54f69d187a8b67bc.json,eafa0934255effa0336e002884b3729244406580277b9fbd404b377bc3ebea2a,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c,cubic_spin_glass,compilation,validation,16,intermediate,anchor_pair,1126354558332763880,raw/cubic_spin_glass/inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c.json,6b0479c166e1b2560b7a5031427d7863b0cf28e8e45fefe0d12b8cff8050e7c9,canonical/inst_23322d07d78ec2442f79a933696c3d2708be62e01712e6cae79bb131a75b314c.json,86cdcc1acdfc4b8dc9dbfaa692e85411a25e44039859566a93737f576525adec,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642,max3sat,compilation,train,12,intermediate,anchor_pair,274124004227371215,raw/max3sat/inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642.json,8da7826cd446bf71d217136d7a84c8dec77ef0bd1d0c6e6a3c646faa13becf26,canonical/inst_2435c007116b03470f62d34cb88efdb456703104ba682192d46d894aa479d642.json,3ae6fede664bf38457ce9c6ec7333e90033016ff3fd18b24e65ccfeb2cdb15a8,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912,cubic_spin_glass,compilation,train,16,intermediate,anchor_pair,3016190764167647969,raw/cubic_spin_glass/inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912.json,118d8e7d75b14fda673ca0e3831bb720fbf8470e1f5258ad423ec4e660eb9faf,canonical/inst_2578bb3c4c83da80aec8fb5980e49dedc3450aae4bbc14c0eabca47881b8a912.json,91008c30ccaaaf5cffecffaaa3d6cf47af41b2783ad2543cfab9ac0af591b91d,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b,max3sat,compilation,test,20,low,uniform,6783286080089150202,raw/max3sat/inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b.json,464729fa796ec758698acf1fc70932c3a8d63b2967ee20d5468cf0bc5481d89f,canonical/inst_282c742887e5c98fde17b21ba08676c33dcd0d2b564db9120176704b8a84467b.json,b02f1b4d3b1970fd7c0f63347e15922c0b0f026fd370cd32fee368e947bca40c,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2,cubic_spin_glass,compilation,validation,12,high,anchor_pair,8196088430591335713,raw/cubic_spin_glass/inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2.json,451ac741140f8d369262c6cf6ab2eec1b0a2c224ebefbda013a85f9e6b4bfa2f,canonical/inst_28501defa541901199d0158698324fd95f401371b2edf79721692768a6c991e2.json,d79e3b478b50afb880f7bc41b8ac092c809204e76e5344256fd6400a0d8cc85f,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9,max3sat,compilation,test,16,low,uniform,6731241607256617369,raw/max3sat/inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9.json,5b06601bdd4e3286e62f4aad215acffe586b50fdf30ae767ad375c51303cd4ed,canonical/inst_28ff20a6c0731a37ed804a7e8e137c72f43ecb16c06242490c2839e435a3c9c9.json,972d3f1eb21858eeea64d9371b5bb76ebee0ef71585213a7b91a89a8143d2039,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9,cubic_spin_glass,compilation,test,16,high,anchor_pair,5944835072797077114,raw/cubic_spin_glass/inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9.json,e72200df04be5ad441c2bb07410ac0aef1e0b05b79a8b3eda179f19b83e8e6bf,canonical/inst_29626af5a49c14ecc2c2040c11341eeaa8dded055a83fdf07387d51f5846dda9.json,30d457608ced51f82cdf95a9897bde6b3a09481a01cd5669373ccf62a15aac78,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999,max3sat,compilation,train,20,high,anchor_pair,1253334217772833942,raw/max3sat/inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999.json,73045e7dd09886b266f50ee70fe75261ff81b7902bcaebad2dd73ab9af7f9ed1,canonical/inst_2ad6fd57820320548db69f878d4c4679c0dba001302d3d027eb6a3bd18976999.json,8afa611ee4ada4f3aa5c6c416070fb87837d145c6209c171df553cf733b51cba,pass,not_run_width_above_declared_exact_limit,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290,cubic_spin_glass,compilation,validation,8,high,anchor_pair,368550932553121172,raw/cubic_spin_glass/inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290.json,2afa7eb2d9470addfdca331e55066abbb02ad017e34451e47305df54fe9db39d,canonical/inst_2b120f46ab783ce0aa9b4822502780d50c164c50f8bccaebc930a325a4ae0290.json,407bd59006d4bc1b8f94e38982e1c2ef05095756ab4d489c3c41cf59b17ba282,pass,optimal,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a,max3sat,compilation,train,8,intermediate,anchor_pair,7916372200470593441,raw/max3sat/inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a.json,8581fbd2baeb029ee8aaa2d3c111bc626a4e6cc61473586fe9ed2b5d04afdcb2,canonical/inst_2cb581ef9182b4e94ad87468822d97c34bab3f5844f008f31be762da257eef0a.json,eb5c74da26b2a005b83ba1137291d09f77b652bb790199e1a54cf7fd3c18eb04,pass,optimal,,,,,,,formal_compilation_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
