instance_id,family,tier,split,n,regime,generator_mode,instance_seed,raw_file,raw_sha256,canonical_file,canonical_sha256,validation_status,ground_truth_status,qmax,all_native_width,fully_quadratized_width,selective_width_upper_bound,matched_random_width_upper_bound,all_four_within_qmax,origin,config_sha256,generation_plan_sha256,code_commit
inst_25f1a58b73bbb90f880206a5277ab1aae7427b926a072e7e48afe20e2c482518,cubic_spin_glass,qaoa,train,6,low,anchor_pair,5861121391840921887,raw/cubic_spin_glass/inst_25f1a58b73bbb90f880206a5277ab1aae7427b926a072e7e48afe20e2c482518.json,38c4e30e5785cf512d5f010cb96ace8121d408cfafe83560418b4d8e63996298,canonical/inst_25f1a58b73bbb90f880206a5277ab1aae7427b926a072e7e48afe20e2c482518.json,c0d5e424853270b4ab0c6f62c95e118985a586c64c096baebc6b4313a5778f66,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de,cubic_spin_glass,qaoa,test,6,intermediate,uniform,4878336449851699541,raw/cubic_spin_glass/inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de.json,5e958a8daad1527a679fc56d50125f69b8181d95099842c3bc7a801a88388c80,canonical/inst_26a052729d9fe21627fd092781c37a97ef6dd9c8af4c37f19bcf581ae13425de.json,45d779634b56601e11cd7de9bd38dc2fec9e6073bc619964401cdc3ec74551a8,pass,optimal,12,6,11,11,11,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058,cubic_spin_glass,qaoa,validation,6,high,uniform,6690689700990824332,raw/cubic_spin_glass/inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058.json,dc633561c0ea0f5cc7e7fe86d7ce32f2186f8af3ef33af542bcbd23954851563,canonical/inst_2b7c854a2ddbb78ddffae9a2720daf40eaa572b5cf2bb2b48a7306e186d37058.json,a8270e26afaa185924f5d48b22ff89157d81089f43f47d05b6a017b2b47b250b,pass,optimal,12,6,12,12,12,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2d85735389a188377c1f8dfdf00a8dffad686ec6479999406ce019ca10f550d5,max3sat,qaoa,validation,6,high,anchor_pair,2880307632850618675,raw/max3sat/inst_2d85735389a188377c1f8dfdf00a8dffad686ec6479999406ce019ca10f550d5.json,8ce8d9eff619bccbc5b3b056c84ec6754f891f755367df0ffcd91ce9375dcb6f,canonical/inst_2d85735389a188377c1f8dfdf00a8dffad686ec6479999406ce019ca10f550d5.json,57ea95898a0eb9b212e16a48552edd8fd7b72846b9ba28c0bfdbc7e7b53b3e75,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983,cubic_spin_glass,qaoa,train,6,intermediate,anchor_pair,1428219527172119021,raw/cubic_spin_glass/inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983.json,c672daa2b4e9c6484cec62dbee1ecc23809171e9412a92e10a49fd06e5939f9c,canonical/inst_336b32e64a4e400307ddc3a363856314c3215ad4d7bbf6244ed91f1a3fb34983.json,e969809a8e4f6af31dcbe98c8042d6feee28f17e2beb9d8e35b6367d53adaa4e,pass,optimal,12,6,9,9,9,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd,max3sat,qaoa,train,8,high,anchor_pair,6494413810709397515,raw/max3sat/inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd.json,fc5a5e1dff52104e6571757947b351e96615d647e02b093b29fce1929eb5047f,canonical/inst_3419a0a271f895203877dd111ea5b69937d12be4625e682c969accdb8084cbdd.json,99cc37026b6fe06088f371069f9163ec85d1b44508b85296c6e462eee1cd44f7,pass,optimal,12,8,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294,cubic_spin_glass,qaoa,train,8,low,uniform,7141619115623855186,raw/cubic_spin_glass/inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294.json,de4790897e30fc355ac5815dfa8ffb28ffcd87eaeeb640329fb1e11ae8aff240,canonical/inst_3a21a5de486b7fbdc0811f15d7ef512d6ac91340274b87abdd9b0057a6a0e294.json,9eae4d7e9f54d2f063e5280eb8c36fe24048720284464f7f86c105897855957b,pass,optimal,12,8,12,12,12,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_3ab744f89662c042c717796da57c545b21b80089c4a23c53ba4ee4787beef9e4,max3sat,qaoa,train,6,low,uniform,1379675545406675875,raw/max3sat/inst_3ab744f89662c042c717796da57c545b21b80089c4a23c53ba4ee4787beef9e4.json,ecf8e4292d40dcb2f2131b1b87e847f3aa4913fda519cccd6d138c5ae2970772,canonical/inst_3ab744f89662c042c717796da57c545b21b80089c4a23c53ba4ee4787beef9e4.json,fa2f55fdd69930fbbcec616e233e06bf5b394ee665b33a06dad498149a4640c0,pass,optimal,12,6,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_3df2ae586a891d7ff67cee3d608c8dc346fbd94b16bdfb2e9144233b3adcceb0,max3sat,qaoa,validation,8,intermediate,anchor_pair,6397242854043091855,raw/max3sat/inst_3df2ae586a891d7ff67cee3d608c8dc346fbd94b16bdfb2e9144233b3adcceb0.json,4940d5cac1df9946e92d829a4101244d6b291cb463ac03c8330032b269f11489,canonical/inst_3df2ae586a891d7ff67cee3d608c8dc346fbd94b16bdfb2e9144233b3adcceb0.json,c7081c87b9a3cb6f9533ccfaddb21b9262f813b71c7326df1bffc745c9651c81,pass,optimal,12,8,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025,cubic_spin_glass,qaoa,train,6,low,anchor_pair,8934610260370916977,raw/cubic_spin_glass/inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025.json,606368ceb187bc91f6496feecb253f527ec4144d68ee2e0985f1026d3f100600,canonical/inst_40b7da8688b096406256a812d6f1b491c34f975d3379ab3d2aa25f8b20dd3025.json,f9c3f39043c40637b6a413df2c6830afb772d788b7cdfb22f3c8d1ee3cb70a63,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_4512beae9c6329cb7d637000b3c1dbb98656f38f8f894427cc5655bd69e928b1,cubic_spin_glass,qaoa,train,6,low,uniform,5751666346202771004,raw/cubic_spin_glass/inst_4512beae9c6329cb7d637000b3c1dbb98656f38f8f894427cc5655bd69e928b1.json,ecd5e862144831bd9429d1f145ecd242676788ed9a90746373e6d06a4ff308f0,canonical/inst_4512beae9c6329cb7d637000b3c1dbb98656f38f8f894427cc5655bd69e928b1.json,d86530a7ba9e0cb03c62db63c3fffb30ad23458cad52733c71c7e9a67180a81d,pass,optimal,12,6,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf,max3sat,qaoa,train,10,intermediate,anchor_pair,1131034286376903417,raw/max3sat/inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf.json,bdae187d2b0cad0a242c0c364054e262129c3390e8a3fe3bfbd441d0c33b4805,canonical/inst_4990efb6440485f1e7c24a61aed5caceca456765fd9f2c80c3634724940b9cbf.json,f3c9a7fb5b1729255a7cdbcff2150c4e7401293182ab11899aaa62b7a6f36de6,pass,optimal,12,10,12,12,12,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d,cubic_spin_glass,qaoa,train,8,intermediate,anchor_pair,5862257204706947723,raw/cubic_spin_glass/inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d.json,8051ac952772669ef261acb3809b675e337f02df671c9c3eb92ccf75b1d7fe8c,canonical/inst_4b591fc03a526b7fcac84a39c12d3cd38794f139deb42da5c67ea314b93b3c4d.json,c2c0457719149d53bccb09e8ce8768983aa3453f47f4b21729bd2c13e816fa2d,pass,optimal,12,8,11,11,11,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78,max3sat,qaoa,train,6,intermediate,anchor_pair,5730438144396854573,raw/max3sat/inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78.json,7937102227d0aa71323c22e5a7077216ed5c8a7e6ee60fec5e9fed76b70e01f3,canonical/inst_4f6194bdbf502d5bd1a173beb00958b23dff9a60bc8938e8730b27664afe6c78.json,37fbd8b2160b36c3a63311cb531c9f2b813e68b7fa8d1444c655d2ed5b340f90,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b,cubic_spin_glass,qaoa,train,8,low,anchor_pair,3635306598714253547,raw/cubic_spin_glass/inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b.json,79b90f9b38e2e6ca369996893fd46d26be5e8befa1a7998540bcec7dd4b64339,canonical/inst_50a4355072fa756c5d1514dee7df9212b9d394a38e47faf66f27f6f3fc45495b.json,27bcc0738678c0fab05aa98ebd84442bcd617763a24233288cd0d11e5b6092e6,pass,optimal,12,8,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0,cubic_spin_glass,qaoa,validation,6,intermediate,uniform,2524280047380768253,raw/cubic_spin_glass/inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0.json,60375aa010a6912bb02b7b345b75da6d53c2f951bb16fc3fb8be943fa4e1eb38,canonical/inst_56a4b2be74d9d80472331abfa64523e69d0b091b3134ecd63c8fae9c5cc59dd0.json,c12d453981c4e71374da844df367cbee22a882aadafcfdea8e502610d8b2df7f,pass,optimal,12,6,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f,max3sat,qaoa,test,10,low,anchor_pair,3680820703623724394,raw/max3sat/inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f.json,d9b9b968d2064069ae14b5535e309ffd76a632b740117616f6eaa61ccec8f354,canonical/inst_6386a5a1674291c3376f16cf10c8a127d668fed887d3581704ddfab01214aa0f.json,6d6a2a5f9c4cccb91f066c025157f9f909b1650c67d02b8cf06d33c6217bac03,pass,optimal,12,10,12,12,12,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_63b4e2961f7a765a956752e468cbcd762956cfacae495a056c93f4bf10646938,max3sat,qaoa,train,6,low,anchor_pair,78317674914385090,raw/max3sat/inst_63b4e2961f7a765a956752e468cbcd762956cfacae495a056c93f4bf10646938.json,0a0587272cb1597487ac4f48e930b6a1589006819d6821d5da94bf21d46b85c2,canonical/inst_63b4e2961f7a765a956752e468cbcd762956cfacae495a056c93f4bf10646938.json,46909ec3c90d1d2bcd8255da1f977bac7f25e79b828f170327b0febe49a6031a,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_64a56f06a746ecaf70d6b2bb88cdc75b3bb8a2474ef52ca61f0efd3fd9eff42c,max3sat,qaoa,train,6,intermediate,anchor_pair,8993930942158530520,raw/max3sat/inst_64a56f06a746ecaf70d6b2bb88cdc75b3bb8a2474ef52ca61f0efd3fd9eff42c.json,728a72cbb1d3679f03bbbee064e63b9914a523f59cf3c5b1f15231d9fbb01d9e,canonical/inst_64a56f06a746ecaf70d6b2bb88cdc75b3bb8a2474ef52ca61f0efd3fd9eff42c.json,ba935ba7428549c5bcc4c1aa47d3ed199cb87ab545f764b56bdea92c5eef2b3f,pass,optimal,12,6,8,8,8,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_66236c4111897ef8474d3ead539ffbdb2773cc3796cbb79c2b6c4ce120fb1b91,cubic_spin_glass,qaoa,train,6,intermediate,anchor_pair,7185050492456210881,raw/cubic_spin_glass/inst_66236c4111897ef8474d3ead539ffbdb2773cc3796cbb79c2b6c4ce120fb1b91.json,ed1e1bb6ad1e7a54d5a9829decd5830da6a4e246adf54da58871c0fefdb78a1e,canonical/inst_66236c4111897ef8474d3ead539ffbdb2773cc3796cbb79c2b6c4ce120fb1b91.json,ab140e3e6bbe3fe76c78380bff48ce20de49011b51a0d410af324708054e2647,pass,optimal,12,6,9,9,9,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6,cubic_spin_glass,qaoa,test,6,low,uniform,9081678660396830351,raw/cubic_spin_glass/inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6.json,69698f6ef2048846b91b4146986c1e20fd729dbba0b3d7858e6b68dffb3cfbed,canonical/inst_68182ec61906beaeaf985399446793651206286ca861e2884f2f8538db8f65f6.json,1dfad6827a92b90d6ddb4a37676604d6b519a1020d3e971a411fa6b482db9567,pass,optimal,12,6,9,9,9,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594,max3sat,qaoa,test,8,high,anchor_pair,3310717172339998921,raw/max3sat/inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594.json,e99a095fd599a5f00e20a9040efea4599dd38bd19e4364208023c744fb65bbcf,canonical/inst_6d175f46adaeddca794682ee19d5e6aeba5357c0cdcd37b731fcaa351e5b2594.json,715e1cd7356d7b56e05c28f417bab2f89f421a6ae062baa4e860dd3f556010af,pass,optimal,12,8,10,10,10,True,formal_qaoa_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
