instance_id,family,tier,split,n,regime,generator_mode,instance_seed,raw_file,raw_sha256,canonical_file,canonical_sha256,validation_status,ground_truth_status,qmax,all_native_width,fully_quadratized_width,selective_width_upper_bound,matched_random_width_upper_bound,all_four_within_qmax,origin,config_sha256,generation_plan_sha256,code_commit
inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a,max3sat,oracle,train,7,low,anchor_pair,1708982367955110723,raw/max3sat/inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a.json,254e5adc9cb1d03e6cdfca77b296d219137911ec37bc8e3e67bfabe7c127ddf2,canonical/inst_207178134690f4e7e3f8009eb86a8760f5f7ead2031e35396a586eb03232ad7a.json,83b834f0a4378a37ec1f87ebd4a2c4530e37ecfbd69b3474736dfb078137ff52,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925,cubic_spin_glass,oracle,train,5,low,uniform,7467811830122784433,raw/cubic_spin_glass/inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925.json,9e65124102946bd34c48a3378d1f438c789d21b58ec9de29b2cef997c0f4bef3,canonical/inst_220100abb31a5a97f11076f61def95465ec3ae5b771dee099dcf27d9858cb925.json,9d7975632c10ac91e5f8b0825b7e205487cce6001f97fbf3878f96e5b2ce03b5,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2,max3sat,oracle,train,5,low,anchor_pair,8009189197005429571,raw/max3sat/inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2.json,e244a7cf4daefb7d01dc640418558520ab20323db5c73c5f88d8833820ecaae8,canonical/inst_226fdd648638f346d8c8ce3a521d8c0545d5c6656a32e80e743f6e6a87b9b1c2.json,151d92fb52505654de26fa0a0976c41da2670e99d1b5bad8a51f9da75dfd74d5,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6,max3sat,oracle,validation,5,high,anchor_pair,4964218853487476774,raw/max3sat/inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6.json,337876cc424aece2ff8bee1ac1e2460631682695f6c4c73a9c0fead955babb94,canonical/inst_2379e14a2ecd995141f6cb52002415b226897f742dc05a48c25f2a138ea01ff6.json,b400aed810773bd09ebf2d90920058bae40dba01298cec05fe2543ec1039df5a,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d,max3sat,oracle,train,7,high,anchor_pair,2017099384237024002,raw/max3sat/inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d.json,e05c6a656d0a52925ee1aa09252da85d3ca6baf37c46e802a8d1ef09cc72b8b0,canonical/inst_267cea339d25d63c2dfdfd0142ba348ce5b691570cb2b8256297897aa421c42d.json,5dcd152d1870d41fafb5aca38a6ecddb09c06a011e448a59f558bc275acd98d0,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3,cubic_spin_glass,oracle,train,5,low,anchor_pair,2519148995073079109,raw/cubic_spin_glass/inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3.json,9e1a5d5c3029ba35eb186396fc1fa587d6c717b0ace6695065103ac10a70e5b7,canonical/inst_2b016e49b538f8ca80033f3b4973a5987bfdf7e185410fca0d70b333466148c3.json,80c99c537b08cca5bfa15b8264747c54a4538807d1f9413ac1be80598420d5ad,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_2b83ac21eebb333f8c921741025cbd0f667e822b95fe0f48df9ace5d1c24b648,max3sat,oracle,train,6,low,anchor_pair,8733161387146535734,raw/max3sat/inst_2b83ac21eebb333f8c921741025cbd0f667e822b95fe0f48df9ace5d1c24b648.json,f00bda6f98f63bf961d8899b80d83305bfff2cc662198f005a847f09c476118f,canonical/inst_2b83ac21eebb333f8c921741025cbd0f667e822b95fe0f48df9ace5d1c24b648.json,0c9ceb35fed8db2b76c41dcd6aae058e335860df8ecb3eb01381be410f5593e2,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87,cubic_spin_glass,oracle,test,8,low,anchor_pair,4587541640539543389,raw/cubic_spin_glass/inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87.json,928960d7e2ecb5bfe836e09412cb55096480a4316da8be685cea22d2310b535a,canonical/inst_337f5f30278f6101e7248530f2b8fced4665356ef64c66b81c4a868ea4a17a87.json,d25bd983c2a4ba88c20b618d96f979fdc82ff7e8671a33781a547b27e8bdb472,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd,max3sat,oracle,train,6,high,anchor_pair,5255516952054731657,raw/max3sat/inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd.json,8eb19de1fbaf452f9d9b456b6073ce384ae6e89dc5c31e2c3a066d9628506f8d,canonical/inst_36cbe7c7ff482cf067ac85b26b77d95829f38df4cfae8a5a3330935f8ff18abd.json,bb68eba565f3fb9f84393622d9ab32a0bc15f167928d9549baae7e64a9dd62e1,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d,max3sat,oracle,validation,6,high,anchor_pair,3388898607362594831,raw/max3sat/inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d.json,f0c0a0d3f199f828af16c154ed80d312cfa458a42123db4eb4f8641ac283a19f,canonical/inst_402d4d26a63bce1a325563709284a8d564d3b9db81b22e5717b1cdd769af109d.json,10b8d2e561821aa1fde4f1d4dd590f594e519e0d11391bf1aa8f77e24b87713b,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_4067b54c0c67a4b050e188eddd2970682cbb03ad72d394840debb4362a551b73,cubic_spin_glass,oracle,train,8,low,uniform,6440832452660959343,raw/cubic_spin_glass/inst_4067b54c0c67a4b050e188eddd2970682cbb03ad72d394840debb4362a551b73.json,05c66fd567910526343c78dd1132871e432c97e1a2e7bef7a9926505386a590b,canonical/inst_4067b54c0c67a4b050e188eddd2970682cbb03ad72d394840debb4362a551b73.json,812e9e776813b43c9b25aaa5f8e7828a40c14fee931a7d71e382deef0a99a58b,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb,max3sat,oracle,train,6,intermediate,anchor_pair,5258074732002773016,raw/max3sat/inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb.json,6530318e3e5589bd73fc87a5e75b374182be12337dda196921280ea569b1cea9,canonical/inst_500ac0092836aee890793cd38627f2c8e7b884bf5b405f7c18b94de40a8ab3fb.json,3b87f162c5bd7e68dfd5fca637fd4254802fa8249b670267e57ffe276cab4914,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6,max3sat,oracle,train,7,low,anchor_pair,3348922783484705838,raw/max3sat/inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6.json,4871316c8df2a89ff19fecbe92c89384fb6f1d723afed91ab276a74fe05be302,canonical/inst_53414dbaf9c7463dec854c7bff6aaf9ee19b26d8a2eb48b423228a54cb3259a6.json,f56a0148a5bcb523eeb34a4593cd4ebf7943fe9a41f14e9612805883c574932b,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_597d7a9288bd1ac313f9f5addd0aa8ce28235733e3305ac411b157bd8409d04e,cubic_spin_glass,oracle,test,8,low,uniform,3028119674110426886,raw/cubic_spin_glass/inst_597d7a9288bd1ac313f9f5addd0aa8ce28235733e3305ac411b157bd8409d04e.json,ee9286b5fb51b75255e19d5cd6b36143e65cd87110feb8cc0614a41412dddb99,canonical/inst_597d7a9288bd1ac313f9f5addd0aa8ce28235733e3305ac411b157bd8409d04e.json,c24da8e2e86a2f6d8aa678402a4f444257e2c8e36219f6b6c0220560037344de,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_5d5a4bc8f7070371d10c7ed9bf4ce31de6466df33fdd96e0b672604625ba1fbc,max3sat,oracle,test,5,intermediate,anchor_pair,5584761240720473801,raw/max3sat/inst_5d5a4bc8f7070371d10c7ed9bf4ce31de6466df33fdd96e0b672604625ba1fbc.json,143cfd2655a1f9100fef9f07cca4d0c8b21a069b4f9915bcde9bc33afb410f8d,canonical/inst_5d5a4bc8f7070371d10c7ed9bf4ce31de6466df33fdd96e0b672604625ba1fbc.json,6be0b9fc8c98f060ad05c0c7cab433faebbd7813ce14e59433eef4d02ca1f783,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_69e0de2a007da830ff0fe42d576ed08ee3325864382126e40df8c15ab810d53a,cubic_spin_glass,oracle,validation,5,low,anchor_pair,2166071232038059632,raw/cubic_spin_glass/inst_69e0de2a007da830ff0fe42d576ed08ee3325864382126e40df8c15ab810d53a.json,8bc544e92b4bde4d718d9973414cdb7594eb3667db02080db8c7586443a1351d,canonical/inst_69e0de2a007da830ff0fe42d576ed08ee3325864382126e40df8c15ab810d53a.json,5a3e636f292e2ee85185e63d85b5442dbe419162e63aa8ab90ba818bd829941a,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_6c4d57b0dc062bd10879446492578c8afdae31ce33ea5f049d2b2f41d3cfb9eb,max3sat,oracle,train,5,high,anchor_pair,4927265308852151134,raw/max3sat/inst_6c4d57b0dc062bd10879446492578c8afdae31ce33ea5f049d2b2f41d3cfb9eb.json,643bb018ec05f7ffe3b0b5888a03068364d1d57edd0c62963bcfb4214fdda4ec,canonical/inst_6c4d57b0dc062bd10879446492578c8afdae31ce33ea5f049d2b2f41d3cfb9eb.json,abd73adc6baaa414829ae1408b41e475a34fb17981522ecddda536bd78d35a4d,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_74aa0a8fb1a2f315bc77276ac0f518d9d51a5e149c54d10d0946713ade90c7fa,cubic_spin_glass,oracle,train,5,low,uniform,6759356180399728091,raw/cubic_spin_glass/inst_74aa0a8fb1a2f315bc77276ac0f518d9d51a5e149c54d10d0946713ade90c7fa.json,3a23ceae8070589e62cc2f4ff931e6483210768e5da29080abba715d19b4ee15,canonical/inst_74aa0a8fb1a2f315bc77276ac0f518d9d51a5e149c54d10d0946713ade90c7fa.json,178453a63a5913435ce98b38384ce797c6ea51c971950e7a4df0446288a2a9c7,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_75138fdd6d17b7d4b4273b7c415f6e0ebe27ab4d3353a4aa122a5286e0e18685,max3sat,oracle,train,6,intermediate,anchor_pair,6050861441005777341,raw/max3sat/inst_75138fdd6d17b7d4b4273b7c415f6e0ebe27ab4d3353a4aa122a5286e0e18685.json,42be7fae8012b75ef7118d2c924cab44e62f556e28a333c8c3d50cd72acaffc1,canonical/inst_75138fdd6d17b7d4b4273b7c415f6e0ebe27ab4d3353a4aa122a5286e0e18685.json,d1750b56d0b87cc141e8b4c002100ca34b97e209db4358c53bb3b972ddc64848,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_7c4299a95f6faa443c7fa84ef848dc6e5b1f2f9e0e66096d12704124163f2354,cubic_spin_glass,oracle,train,5,low,uniform,2428987836920194373,raw/cubic_spin_glass/inst_7c4299a95f6faa443c7fa84ef848dc6e5b1f2f9e0e66096d12704124163f2354.json,1ad966b2dce085a962b07eeaf2794f67e26a87299f39c5d520ac8235cf006b5a,canonical/inst_7c4299a95f6faa443c7fa84ef848dc6e5b1f2f9e0e66096d12704124163f2354.json,30d9f9d9f33f5040240aab1196a3752b4e66a4c5b3d0369154e9376a4c4d831b,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_9a3fbe05d7639c79b7bd52e67dcff304563258ec10374d11e600f3f67c87b9b8,max3sat,oracle,validation,7,intermediate,anchor_pair,6438598285702441728,raw/max3sat/inst_9a3fbe05d7639c79b7bd52e67dcff304563258ec10374d11e600f3f67c87b9b8.json,c8eb452c1ffff9a3c10325c3900af2b1791cd7093e9ed9fb631bf93a4e215bea,canonical/inst_9a3fbe05d7639c79b7bd52e67dcff304563258ec10374d11e600f3f67c87b9b8.json,84fa3b3ba9419f1e463d03ec037b116403e2ce4431ca03a702ea2b2984e97fcb,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de,cubic_spin_glass,oracle,train,5,low,anchor_pair,7421666897950362475,raw/cubic_spin_glass/inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de.json,4a80f1ea2867844be53ed19304c134d00bbb42214d110eed509b08e8b10b141c,canonical/inst_9cf8949d1fa64fb4a01bc714efeca34aff91dbe717a1e0037a5b56edb32686de.json,420fa1143a62710165c1fc3700cc76fb36e44f14952a75215fe3551ab92f09e1,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd,cubic_spin_glass,oracle,train,6,low,anchor_pair,3996805336800613290,raw/cubic_spin_glass/inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd.json,c4eec76c66735b6a78d32db5012fd398fd8a61822980dff3addb339823156d30,canonical/inst_a356da502f001ed257307b47e234f5ec5bcd670d3c85088f24bc827f2bc75dbd.json,a7f6934e64fbd87ec6ef4241ec41a766cbe246970575463862f792b5360082ab,pass,optimal,,,,,,,formal_oracle_generation,c1fe6ddb0aa5e0bd75dbc46707e2824bbe199bac82b2d766160294ce56353d99,ce881ad150a72354b843adb6c936e4afe1527655ac750bc3d89c0ae476cfc355,bee9c67f3f61ba16ad7ba5dbb0f1b3b151c68c16
